id	citation_pmid	citation_url	citation_desc
tsk_4a57abb949bf6	8416055	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8416055&retmode=ref&cmd=prlinks	Effects of aging on event-related brain potentials and reaction times in an auditory oddball task.
tsk_4a57abb949c04	7948055	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7948055&retmode=ref&cmd=prlinks	Investigation of gestural and pantomime performance in chronic schizophrenic inpatients.
tsk_4a57abb949c04	9022229	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9022229&retmode=ref&cmd=prlinks	Imitation and pantomime in high-functioning adolescents with autism spectrum disorders.
tsk_4a57abb949c04	14090524	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14090524&retmode=ref&cmd=prlinks	DISTURBANCE OF GESTURE AND PANTOMIME IN APHASIA.
tsk_4a57abb949ce9	17392464	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17392464&retmode=ref&cmd=prlinks	Nicotine enhances visuospatial attention by deactivating areas of the resting brain default network.
tsk_4a57abb949ce9	7871081	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7871081&retmode=ref&cmd=prlinks	Individual differences in stress and arousal during cigarette smoking.
tsk_4a57abb949cfb	1582161	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1582161&retmode=ref&cmd=prlinks	Picture naming.
tsk_4a57abb949cfb	9070416	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9070416&retmode=ref&cmd=prlinks	Picture naming deficits in developmental dyslexia: the phonological representations hypothesis.
tsk_4a57abb949d09	3397865	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=3397865&retmode=ref&cmd=prlinks	Development and validation of brief measures of positive and negative affect: the PANAS scales.
tsk_4a57abb949d09	21516166	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21516166&retmode=ref&cmd=prlinks	Modeling trait and state variation using multilevel factor analysis with PANAS daily diary data.
tsk_4a57abb949d09	21547744	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21547744&retmode=ref&cmd=prlinks	Age-group differences in facets of positive and negative affect.
tsk_4a57abb949d17	7367577	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7367577&retmode=ref&cmd=prlinks	Orienting of attention.
tsk_4a57abb949d17	21394555	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21394555&retmode=ref&cmd=prlinks	Timing of reflexive visuospatial orienting in young, young-old, and old-old adults.
tsk_4a57abb949d17	11506651	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11506651&retmode=ref&cmd=prlinks	Neural mechanisms of visual attention: object-based selection of a region in space.
tsk_4a57abb949d25	2140399	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2140399&retmode=ref&cmd=prlinks	Similarity effects in word and pseudoword repetition priming.
tsk_4a57abb949d25	10714145	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10714145&retmode=ref&cmd=prlinks	Exposure to print and word recognition processes.
tsk_4a57abb949d25	10506092	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10506092&retmode=ref&cmd=prlinks	Explicit and implicit processing of words and pseudowords by adult developmental dyslexics: A search for Wernicke&#39;s Wortschatz?
tsk_4a57abb949d32	7617154	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7617154&retmode=ref&cmd=prlinks	Is semantic memory consistently impaired early in the course of Alzheimer&#39;s disease? Neuroanatomical and diagnostic implications.
tsk_4a57abb949d32	19768374	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19768374&retmode=ref&cmd=prlinks	Normative data for the Pyramids and Palm Trees Test in the elderly Italian population.
tsk_4a57abb949d40	7983210	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7983210&retmode=ref&cmd=prlinks	Assessment of motivation and memory with the Recognition Memory Test after financially compensable mild head injury.
tsk_4a57abb949d40	2966230	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2966230&retmode=ref&cmd=prlinks	Pragmatics of measuring recognition memory: applications to dementia and amnesia.
tsk_4a57abb949d4e	15072681	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15072681&retmode=ref&cmd=prlinks	Reward-related reversal learning after surgical excisions in orbito-frontal or dorsolateral prefrontal cortex in humans.
tsk_4a57abb949d4e	21298049	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21298049&retmode=ref&cmd=prlinks	Human processing of behaviorally relevant and irrelevant absence of expected rewards: a high-resolution ERP study.
tsk_4a57abb949d4e	15134842	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15134842&retmode=ref&cmd=prlinks	The neuropsychology of ventral prefrontal cortex: decision-making and reversal learning.
tsk_4a57abb949d5b	15769561	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15769561&retmode=ref&cmd=prlinks	Increased risk-taking decision-making but not altered response to punishment in stimulant-using young adults.
tsk_4a57abb949d5b	12948701	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12948701&retmode=ref&cmd=prlinks	Increased activation in the right insula during risk-taking decision making is related to harm avoidance and neuroticism.
tsk_4a57abb949d69	18550595	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18550595&retmode=ref&cmd=prlinks	Striatal dopamine and working memory.
tsk_4a57abb949d76	20026231	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20026231&retmode=ref&cmd=prlinks	Load effects in auditory selective attention: evidence for distinct facilitation and inhibition mechanisms.
tsk_4a57abb949d76	20417659	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20417659&retmode=ref&cmd=prlinks	Cannabis with high Î´9-THC contents affects perception and visual selective attention acutely: an event-related potential study.
tsk_4a57abb949d76	20728549	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20728549&retmode=ref&cmd=prlinks	Variations of response time in a selective attention task are linked to variations of functional connectivity in the attentional network.
tsk_4a57abb949d84			Verbal working memory and sentence comprehension: A multiple components view.
tsk_4a57abb949d84	21274412	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21274412&retmode=ref&cmd=prlinks	Semantic anomaly judgement in individuals with probable Alzheimer&#39;s disease.
tsk_4a57abb949d92	10865096	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10865096&retmode=ref&cmd=prlinks	Non-verbal semantic impairment in semantic dementia.
tsk_4a57abb949d92	19506422	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19506422&retmode=ref&cmd=prlinks	The neural correlates of verbal and nonverbal semantic processing deficits in neurodegenerative disease.
tsk_4a57abb949d92	21042440	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21042440&retmode=ref&cmd=prlinks	Functional mapping of language networks in the normal brain using a word-association task.
tsk_4a57abb949d9f	17598872	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17598872&retmode=ref&cmd=prlinks	The Sentence Completion and Three Wishes tasks: windows into the inner lives of people with intellectual disabilities.
tsk_4a57abb949d9f	15826342	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15826342&retmode=ref&cmd=prlinks	Sentence completion test for depression (SCD): an idiographic measure of depressive thinking.
tsk_4a57abb949d9f	20655060	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20655060&retmode=ref&cmd=prlinks
tsk_4a57abb949dad	21353678	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21353678&retmode=ref&cmd=prlinks	Switch detection in preschoolers&#39; cognitive flexibility.
tsk_4a57abb949dad	8221053	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8221053&retmode=ref&cmd=prlinks	Contrasting mechanisms of impaired attentional set-shifting in patients with frontal lobe damage or Parkinson&#39;s disease.
tsk_4a57abb949dbb	21500940	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21500940&retmode=ref&cmd=prlinks	Priming processes in the Simon task: More evidence from the lexical decision task for a third route in the Simon effect.
tsk_4a57abb949dbb	14752663	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14752663&retmode=ref&cmd=prlinks	A feature-integration account of sequential effects in the Simon task.
tsk_4a57abb949dc8			http://www.cantab.com/cantab-tests-Simple-Reaction-Time.asp?t=Attention
tsk_4a57abb949dc8	19878913	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19878913&retmode=ref&cmd=prlinks	Mental fatigue and temporal preparation in simple reaction-time performance.
tsk_4a57abb949dc8	21563022	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21563022&retmode=ref&cmd=prlinks	Response Training Shortens Visuo-Motor Related Time in Athletes.
tsk_4a57abb949dd6	12217968	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12217968&retmode=ref&cmd=prlinks	Brain activity underlying encoding and retrieval of source memory.
tsk_4a57abb949dd6	21145314	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21145314&retmode=ref&cmd=prlinks	Stimulus content and the neural correlates of source memory.
tsk_4a57abb949de3	10886309	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10886309&retmode=ref&cmd=prlinks	Researching a differential impairment of frontal functions and explicit memory in early Parkinson&#39;s disease.
tsk_4a57abb949de3	21038237	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21038237&retmode=ref&cmd=prlinks	Involvement of the hippocampus in implicit learning of supra-span sequences: The case of sj.
tsk_4a57abb949df1	16797166	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16797166&retmode=ref&cmd=prlinks	Spatial working memory in obsessive-compulsive disorder improves with clinical response: A functional MRI study.
tsk_4a57abb949df1	15983794	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15983794&retmode=ref&cmd=prlinks	Combined D1/D2 receptor stimulation under conditions of dopamine depletion impairs spatial working memory performance in humans.
tsk_4a57abb949df1	11112400	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11112400&retmode=ref&cmd=prlinks	Specific versus nonspecific brain activity in a parametric N-back task.
tsk_4a57abb949dfe	1779080	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1779080&retmode=ref&cmd=prlinks	Needs and anxiety levels in relatives of intensive care unit patients.
tsk_4a57abb949dfe	20032042	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20032042&retmode=ref&cmd=prlinks	Anxiety prevalence and affecting factors among university students.
tsk_4a57abb949e0c	9699923	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9699923&retmode=ref&cmd=prlinks	Study on the Sternberg paradigm in cirrhotic patients without overt hepatic encephalopathy.
tsk_4a57abb949e0c	21511369	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21511369&retmode=ref&cmd=prlinks	Dopamine and frontostriatal networks in cognitive aging.
tsk_4a57abb949e0c	5939936	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=5939936&retmode=ref&cmd=prlinks	High-speed scanning in human memory.
tsk_4a57abb949e1a	17409238	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17409238&retmode=ref&cmd=prlinks	Triangulating a cognitive control network using diffusion-weighted magnetic resonance imaging (MRI) and functional MRI.
tsk_4a57abb949e1a	18245044	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18245044&retmode=ref&cmd=prlinks	Common neural substrates for inhibition of spoken and manual responses.
tsk_4a57abb949e1a	18822313	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18822313&retmode=ref&cmd=prlinks	Models of response inhibition in the stop-signal and stop-change paradigms.
tsk_4a57abb949e1a	6232345	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6232345&retmode=ref&cmd=prlinks	On the ability to inhibit simple and choice reaction time responses: a model and a method.
tsk_4a57abb949e1a	16510720	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16510720&retmode=ref&cmd=prlinks	Cortical and subcortical contributions to Stop signal response inhibition: role of the subthalamic nucleus.
tsk_4a57abb949e1a	18799345	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18799345&retmode=ref&cmd=prlinks	Response inhibition in the stop-signal paradigm.
tsk_4a57abb949e27	2034749	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2034749&retmode=ref&cmd=prlinks	Half a century of research on the Stroop effect: an integrative review.
tsk_4a57abb949e27	19402931	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19402931&retmode=ref&cmd=prlinks	The impact of multiple sclerosis on patients&#39; performance on the Stroop Test: processing speed versus interference.
tsk_4a57abb949e27	15288327	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15288327&retmode=ref&cmd=prlinks	A meta-analysis of the sensitivity and specificity of the Stroop Color and Word Test with children.
tsk_4a57abb949e35	19896721	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19896721&retmode=ref&cmd=prlinks	Validity of routine clinical DSM-IV diagnoses (Axis I/II) in inpatients with mental disorders.
tsk_4a57abb949e35	15099655	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15099655&retmode=ref&cmd=prlinks	Prevalence of psychiatric and substance use disorders in opioid abusers in a community syringe exchange program.
tsk_4a57abb949e35			Structured Clinical Interview for DSM-IV Clinical Version (SCID-I/CV)
tsk_4a57abb949e44	21147521	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21147521&retmode=ref&cmd=prlinks	What can eye movements tell us about Symbol Digit substitution by patients with schizophrenia?
tsk_4a57abb949e5b	9547950	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9547950&retmode=ref&cmd=prlinks	Interpretive risks: the use of the Hopkins Symptom Checklist 90-Revised (SCL 90-R) with brain tumour patients.
tsk_4a57abb949e5b	12760329	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12760329&retmode=ref&cmd=prlinks	Culture and validity of the Symptom Checklist-90-Revised and Profile of Mood States in a New Zealand student sample.
tsk_4a57abb949e7c	14561450	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14561450&retmode=ref&cmd=prlinks	Electrophysiological evidence for serial sentence processing: a comparison between non-preferred and ungrammatical continuations.
tsk_4a57abb949e7c	12112767	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12112767&retmode=ref&cmd=prlinks	Functional anatomy of syntactic and semantic processing in language comprehension.
tsk_4a57abb949e8a	21617987	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21617987&retmode=ref&cmd=prlinks	Task switching with a 2:1 cue-to-task mapping: separating cue disambiguation from task-rule retrieval.
tsk_4a57abb949e8a	12795475	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12795475&retmode=ref&cmd=prlinks	Task-set reconfiguration with predictable and unpredictable task switches.
tsk_4a57abb949e98	20812292	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20812292&retmode=ref&cmd=prlinks	Studying the relation between temporal reward discounting tasks used in populations with ADHD: a factor analysis.
tsk_4a57abb949e98	17101239	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17101239&retmode=ref&cmd=prlinks	Behavioral and neuroeconomics of drug addiction: competing neural systems and temporal discounting processes.
tsk_4a57abb949e98	17362379	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17362379&retmode=ref&cmd=prlinks	Discounting of monetary and directly consumable rewards.
tsk_4a57abb949ea5	15819646	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15819646&retmode=ref&cmd=prlinks	Genetic influences on early word recognition abilities and disabilities: a study of 7-year-old twins.
tsk_4a57abb949ea5	18093024	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18093024&retmode=ref&cmd=prlinks	Reading exposure: a (largely) environmental risk factor with environmentally-mediated effects on reading performance in the primary school years.
tsk_4a57abb949eb3	15289993	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15289993&retmode=ref&cmd=prlinks	Effect of glucose on tobacco craving. Is it mediated by tryptophan and serotonin?
tsk_4a57abb949eb3	14577981	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14577981&retmode=ref&cmd=prlinks	Tobacco Craving Questionnaire: reliability and validity of a new multifactorial instrument.
tsk_4a57abb949ec0	21252035	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21252035&retmode=ref&cmd=prlinks	Confirmation of a two-factor model for interpretation of the comprehensive trail making test with children.
tsk_4a57abb949ece	21656853	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21656853&retmode=ref&cmd=prlinks	Long-term efficacy and mortality in Parkinson&#39;s disease patients treated with subthalamic stimulation.
